Date,Close,High,Low,Open,Volume
2024-08-12,39357.01171875,39587.05859375,39251.71875,39556.01171875,312380000
2024-08-13,39765.640625,39792.80078125,39392.41015625,39445.26953125,365560000
2024-08-14,40008.390625,40068.75,39737.19921875,39800.58984375,317800000
2024-08-15,40563.05859375,40590.51171875,40295.73828125,40295.73828125,446850000
2024-08-16,40659.76171875,40726.03125,40453.578125,40528.859375,323210000
2024-08-19,40896.53125,40907.3203125,40670.828125,40670.828125,283890000
2024-08-20,40834.96875,40909.37890625,40756.6484375,40874.51953125,299380000
2024-08-21,40890.48828125,40974.3984375,40738.4296875,40881.03125,281460000
2024-08-22,40712.78125,41026.640625,40584.46875,40932.23046875,310470000
2024-08-23,41175.078125,41207.921875,40842.9609375,40879.12109375,300080000
2024-08-26,41240.51953125,41420.05078125,41140.23046875,41200.83984375,249300000
2024-08-27,41250.5,41271.75,41109.421875,41186.28125,256160000
2024-08-28,41091.421875,41351.109375,40842.2890625,41250.171875,272170000
2024-08-29,41335.05078125,41577.96875,41086.80859375,41345.5,309820000
2024-08-30,41563.078125,41585.2109375,41145.8515625,41366.16015625,494900000
2024-09-03,40936.9296875,41489.671875,40778.08984375,41489.671875,420530000
2024-09-04,40974.96875,41172.58984375,40840.890625,40872.05859375,359380000
2024-09-05,40755.75,41084.78125,40519.078125,41056.328125,331250000
2024-09-06,40345.41015625,41009.390625,40297.328125,40756.80859375,370440000
2024-09-09,40829.58984375,41000.23828125,40518.05859375,40555.109375,376720000
2024-09-10,40736.9609375,40916.5,40417.48046875,40916.5,360950000
2024-09-11,40861.7109375,40903.6796875,39993.0703125,40638.76171875,356040000
2024-09-12,41096.76953125,41107.3515625,40665.53125,40862.109375,289300000
2024-09-13,41393.78125,41533.83984375,41128.69921875,41153.69921875,276800000
2024-09-16,41622.078125,41733.96875,41435.171875,41435.171875,408670000
2024-09-17,41606.1796875,41835.28125,41470.69140625,41723.78125,448610000
2024-09-18,41503.1015625,41981.96875,41449.0,41628.91015625,383600000
2024-09-19,42025.19140625,42160.91015625,41832.08984375,41972.55859375,429760000
2024-09-20,42063.359375,42138.41015625,41865.94921875,41959.4296875,1207660000
2024-09-23,42124.6484375,42190.05078125,42012.21875,42060.3984375,455200000
2024-09-24,42208.21875,42281.05859375,42056.8203125,42234.98828125,401020000
2024-09-25,41914.75,42299.640625,41859.73046875,42236.08984375,374960000
2024-09-26,42175.109375,42224.1484375,42036.28125,42113.421875,353600000
2024-09-27,42313.0,42628.3203125,42227.94921875,42227.94921875,329840000
2024-09-30,42330.1484375,42347.66015625,41929.0703125,42289.75,354430000
2024-10-01,42156.96875,42322.359375,41945.62890625,42262.96875,380240000
2024-10-02,42196.51953125,42259.51953125,41968.7890625,42125.140625,301760000
2024-10-03,42011.58984375,42125.83984375,41847.80859375,42099.53125,267260000
2024-10-04,42352.75,42361.37890625,41972.109375,42248.26171875,296550000
2024-10-07,41954.23828125,42293.640625,41831.73828125,42289.51171875,307230000
2024-10-08,42080.37109375,42128.55859375,41874.71875,42022.6484375,284500000
2024-10-09,42512.0,42562.01171875,41993.3515625,42070.3203125,267400000
2024-10-10,42454.12109375,42511.37109375,42308.0390625,42511.37109375,245570000
2024-10-11,42863.859375,42899.75,42507.53125,42507.53125,265330000
2024-10-14,43065.21875,43139.0,42707.140625,42800.890625,240050000
2024-10-15,42740.421875,43277.78125,42703.171875,43240.171875,360880000
2024-10-16,43077.69921875,43100.83984375,42692.37109375,42706.48828125,297510000
2024-10-17,43239.05078125,43289.76171875,43119.80859375,43119.80859375,267370000
2024-10-18,43275.91015625,43325.08984375,43036.3515625,43187.12109375,295500000
2024-10-21,42931.6015625,43310.87109375,42877.5703125,43222.2109375,273590000
2024-10-22,42924.890625,43041.05078125,42718.26171875,42876.83984375,335200000
2024-10-23,42514.94921875,42834.3984375,42293.171875,42834.3984375,356610000
2024-10-24,42374.359375,42522.55078125,42191.828125,42522.55078125,282680000
2024-10-25,42114.3984375,42594.640625,42051.390625,42477.51171875,314000000
2024-10-28,42387.5703125,42476.4609375,42264.5390625,42264.5390625,284770000
2024-10-29,42233.05078125,42491.859375,42171.6484375,42323.48046875,373550000
2024-10-30,42141.5390625,42457.921875,42141.5390625,42249.80859375,377420000
2024-10-31,41763.4609375,41991.91015625,41704.62890625,41956.33984375,497370000
2024-11-01,42052.19140625,42326.30859375,41869.8203125,41869.8203125,531350000
2024-11-04,41794.6015625,42035.87109375,41647.30078125,42004.66015625,341500000
2024-11-05,42221.87890625,42258.83984375,41766.9609375,41835.48828125,283990000
2024-11-06,43729.9296875,43778.78125,42850.3984375,42850.3984375,550400000
2024-11-07,43729.33984375,43823.1015625,43641.921875,43718.921875,437510000
2024-11-08,43988.98828125,44157.2890625,43733.859375,43768.53125,454570000
2024-11-11,44293.12890625,44486.69921875,44057.6484375,44057.6484375,451940000
2024-11-12,43910.98046875,44405.73046875,43887.26953125,44359.2109375,482720000
2024-11-13,43958.19140625,44141.328125,43829.98046875,43880.4609375,500190000
2024-11-14,43750.859375,44080.78125,43704.8203125,44032.37890625,545090000
2024-11-15,43444.98828125,43647.53125,43350.4296875,43587.9296875,664320000
2024-11-18,43389.6015625,43505.66015625,43297.5703125,43431.890625,527180000
2024-11-19,43268.94140625,43380.96875,42938.87109375,43243.26953125,497970000
2024-11-20,43408.46875,43465.76953125,43074.859375,43296.05078125,559010000
2024-11-21,43870.3515625,44020.30859375,43345.578125,43538.69921875,712120000
2024-11-22,44296.51171875,44323.94921875,43871.62890625,43871.62890625,533010000
2024-11-25,44736.5703125,44815.671875,44385.48828125,44385.48828125,826660000
2024-11-26,44860.30859375,44903.01171875,44426.66015625,44614.890625,476170000
2024-11-27,44722.05859375,45003.05859375,44690.23046875,44837.75,451360000
2024-11-29,44910.6484375,45071.2890625,44760.05078125,44760.05078125,319210000
2024-12-02,44782.0,45001.66015625,44710.16015625,44925.859375,439740000
2024-12-03,44705.53125,44914.6796875,44574.78125,44769.578125,429130000
2024-12-04,45014.0390625,45073.62890625,44799.73828125,44941.05078125,554420000
2024-12-05,44765.7109375,45059.94140625,44747.140625,45038.44140625,457340000
2024-12-06,44642.51953125,44923.73828125,44596.4609375,44824.2890625,466910000
2024-12-09,44401.9296875,44728.51171875,44382.828125,44637.96875,503920000
2024-12-10,44247.828125,44470.83984375,44186.66015625,44291.5703125,482660000
2024-12-11,44148.55859375,44376.1796875,44135.73828125,44300.41015625,512650000
2024-12-12,43914.12109375,44208.6015625,43903.26953125,44168.66015625,396050000
2024-12-13,43828.05859375,44054.23046875,43790.48046875,43929.1484375,455380000
2024-12-16,43717.48046875,43951.578125,43686.8515625,43825.76171875,579350000
2024-12-17,43449.8984375,43656.46875,43336.21875,43656.46875,593670000
2024-12-18,42326.87109375,43688.96875,42300.0390625,43459.71875,627570000
2024-12-19,42342.23828125,42787.8515625,42334.12890625,42464.12890625,560200000
2024-12-20,42840.26171875,43216.03125,42146.328125,42296.26171875,1121300000
2024-12-23,42906.94921875,42957.7890625,42516.87109375,42800.48828125,449390000
2024-12-24,43297.03125,43297.6484375,42871.76171875,42916.48046875,230410000
2024-12-26,43325.80078125,43373.98046875,43115.08984375,43201.8515625,270350000
2024-12-27,42992.2109375,43238.8515625,42761.55859375,43142.37109375,376960000
2024-12-30,42573.73046875,42863.859375,42263.51171875,42863.859375,383300000
2024-12-31,42544.21875,42779.69140625,42421.2890625,42636.69921875,359210000
2025-01-02,42392.26953125,42905.08984375,42174.80078125,42660.08984375,459850000
2025-01-03,42732.12890625,42782.76171875,42436.921875,42495.76171875,455810000
2025-01-06,42706.55859375,43115.30859375,42611.16015625,42835.51953125,557040000
2025-01-07,42528.359375,42931.5390625,42380.75,42809.7109375,621630000
2025-01-08,42635.19921875,42656.21875,42327.7890625,42542.1015625,463430000
2025-01-10,41938.44921875,42540.2890625,41877.30078125,42540.2890625,543810000
2025-01-13,42297.12109375,42319.6015625,41844.890625,41924.6796875,500190000
2025-01-14,42518.28125,42544.5703125,42157.03125,42366.421875,454650000
2025-01-15,43221.55078125,43323.48828125,42927.76171875,42927.76171875,479110000
2025-01-16,43153.12890625,43294.80859375,43081.75,43290.25,504270000
2025-01-17,43487.828125,43653.25,43312.55078125,43312.55078125,554870000
2025-01-21,44025.80859375,44050.12890625,43528.6484375,43528.6484375,592210000
2025-01-22,44156.73046875,44208.33984375,44042.109375,44178.05859375,588430000
2025-01-23,44565.0703125,44565.26171875,44113.55078125,44113.55078125,444180000
2025-01-24,44424.25,44545.51953125,44332.21875,44533.75,532230000
2025-01-27,44713.578125,44727.8515625,44026.26953125,44148.83984375,1230150000
2025-01-28,44850.3515625,44976.3515625,44621.9609375,44756.359375,915110000
2025-01-29,44713.51953125,44962.578125,44579.1015625,44819.55078125,695190000
2025-01-30,44882.12890625,45008.75,44548.69140625,44548.69140625,714080000
2025-01-31,44544.66015625,45054.359375,44507.21875,45054.359375,768530000
2025-02-03,44421.91015625,44594.5390625,43879.05859375,44268.1484375,712890000
2025-02-04,44556.0390625,44597.7109375,44328.51953125,44469.4609375,561360000
2025-02-05,44873.28125,44886.87890625,44352.98828125,44563.62890625,552040000
2025-02-06,44747.62890625,44966.62890625,44545.26953125,44949.19140625,542250000
2025-02-07,44303.3984375,44857.109375,44279.78125,44762.5703125,552510000
2025-02-10,44470.41015625,44622.19140625,44301.421875,44396.921875,494600000
2025-02-11,44593.6484375,44640.6015625,44319.51171875,44401.37890625,453440000
2025-02-12,44368.55859375,44467.2109375,44104.48046875,44357.69921875,444470000
2025-02-13,44711.4296875,44768.26171875,44366.62109375,44425.94140625,513960000
2025-02-14,44546.078125,44769.05078125,44498.9609375,44720.98828125,474570000
2025-02-18,44556.33984375,44602.01953125,44319.3203125,44583.91015625,551790000
2025-02-19,44627.58984375,44636.19140625,44312.6484375,44478.12109375,438880000
2025-02-20,44176.6484375,44561.109375,43950.16015625,44561.109375,448500000
2025-02-21,43428.01953125,43959.73046875,43349.328125,43820.12890625,622550000
2025-02-24,43461.2109375,43699.1484375,43343.671875,43493.12109375,615500000
2025-02-25,43621.16015625,43767.73828125,43282.98046875,43509.73828125,641310000
2025-02-26,43433.12109375,43866.5,43318.9296875,43635.421875,590270000
2025-02-27,43239.5,43884.19140625,43224.53125,43516.44140625,739620000
2025-02-28,43840.91015625,43873.55078125,43100.87109375,43259.83984375,782170000
2025-03-03,43191.23828125,44033.78125,42919.30859375,43900.48828125,731560000
2025-03-04,42520.98828125,43084.0,42347.75,43040.30078125,815780000
2025-03-05,43006.58984375,43135.921875,42418.73046875,42518.37109375,582350000
2025-03-06,42579.078125,42970.48828125,42381.55859375,42848.48828125,643880000
2025-03-07,42801.71875,42898.6796875,42175.62109375,42503.0703125,763440000
2025-03-10,41911.7109375,42541.359375,41612.921875,42507.6484375,840180000
2025-03-11,41433.48046875,41868.26953125,41175.37109375,41837.94921875,828160000
2025-03-12,41350.9296875,41721.359375,41010.23828125,41577.5,712360000
2025-03-13,40813.5703125,41360.12109375,40661.76953125,41280.05078125,646770000
2025-03-14,41488.19140625,41528.109375,40929.5390625,41057.5703125,600240000
2025-03-17,41841.62890625,42013.1015625,41412.75,41460.21875,564190000
2025-03-18,41581.30859375,41787.25,41415.4296875,41772.91015625,569810000
2025-03-19,41964.62890625,42178.41015625,41613.19140625,41613.19140625,577530000
2025-03-20,41953.3203125,42250.2890625,41695.609375,41795.26171875,545240000
2025-03-21,41985.3515625,42011.3984375,41433.859375,41763.3984375,1026600000
2025-03-24,42583.3203125,42638.8515625,42180.140625,42180.140625,548840000
2025-03-25,42587.5,42696.609375,42441.828125,42635.5390625,452200000
2025-03-26,42454.7890625,42821.828125,42326.671875,42655.8515625,592650000
2025-03-27,42299.69921875,42523.83984375,42142.19140625,42432.9609375,484540000
2025-03-28,41583.8984375,42258.1484375,41530.0,42245.8203125,532360000
2025-03-31,42001.76171875,42147.37890625,41148.12890625,41382.51953125,732220000
2025-04-01,41989.9609375,42140.66015625,41519.8984375,41879.75,514610000
2025-04-02,42225.3203125,42382.26953125,41629.69921875,41736.078125,492050000
2025-04-03,40545.9296875,41173.62109375,40513.109375,40986.51953125,941940000
2025-04-04,38314.859375,40097.8984375,38264.87109375,40097.8984375,1290100000
2025-04-07,37965.6015625,39207.01953125,36611.78125,37879.6484375,1363960000
2025-04-08,37645.58984375,39426.6015625,37103.859375,38827.1015625,1051220000
2025-04-09,40608.44921875,40778.69921875,37275.69140625,37387.91015625,1412960000
2025-04-10,39593.66015625,39996.9296875,38427.69921875,39996.9296875,1023490000
2025-04-11,40212.7109375,40404.26953125,39255.2109375,39493.421875,742800000
2025-04-14,40524.7890625,40778.2890625,40159.01953125,40546.1484375,667010000
2025-04-15,40368.9609375,40791.1796875,40346.94140625,40527.8203125,529800000
2025-04-16,39669.390625,40416.80078125,39394.75,40179.48828125,737550000
2025-04-17,39142.23046875,39745.578125,38950.30859375,39745.578125,657400000
2025-04-21,38170.41015625,38906.0390625,37830.66015625,38906.0390625,604790000
2025-04-22,39186.98046875,39272.03125,38516.23046875,38516.23046875,582330000
2025-04-23,39606.5703125,40376.109375,39487.140625,39815.01171875,642550000
2025-04-24,40093.3984375,40157.91015625,39371.87109375,39531.05078125,558120000
2025-04-25,40113.5,40137.30859375,39718.6796875,40045.73046875,559040000
2025-04-28,40227.58984375,40414.1796875,39869.1015625,40171.73828125,475930000
2025-04-29,40527.62109375,40630.48828125,40222.1796875,40233.98046875,434830000
2025-04-30,40669.359375,40777.16015625,39745.62890625,40290.41015625,599760000
2025-05-01,40752.9609375,41099.51953125,40705.62890625,40918.0390625,597270000
2025-05-02,41317.4296875,41386.19140625,40960.421875,40960.421875,589870000
2025-05-05,41218.828125,41445.91015625,41063.44140625,41173.37890625,413440000
2025-05-06,40829.0,41164.328125,40759.41015625,41000.19140625,416110000
2025-05-07,41113.96875,41266.91015625,40829.2890625,40956.078125,533870000
2025-05-08,41368.44921875,41773.21875,41167.76171875,41312.5703125,514850000
2025-05-09,41249.37890625,41512.4296875,41150.73046875,41405.48046875,373930000
2025-05-12,42410.1015625,42418.05078125,41899.05078125,41899.05078125,653810000
2025-05-13,42140.4296875,42507.328125,42132.0390625,42507.328125,729860000
2025-05-14,42051.05859375,42254.75,41952.859375,42150.08984375,660230000
2025-05-15,42322.75,42351.421875,41777.98046875,41777.98046875,736430000
2025-05-16,42654.73828125,42663.6796875,42232.55859375,42356.19921875,621250000
2025-05-19,42792.0703125,42842.0390625,42337.7109375,42542.80859375,536830000
2025-05-20,42677.23828125,42800.0390625,42485.37109375,42735.109375,441530000
2025-05-21,41860.44140625,42439.26953125,41785.21875,42354.4609375,607900000
2025-05-22,41859.08984375,42090.421875,41714.4296875,41763.6796875,476080000
2025-05-23,41603.0703125,41788.609375,41354.08984375,41525.69921875,497060000
2025-05-27,42343.6484375,42350.66015625,41849.0390625,41849.0390625,501340000
2025-05-28,42098.69921875,42448.71875,42042.26171875,42361.62890625,518840000
2025-05-29,42215.73046875,42266.0,41828.3515625,42190.01953125,665310000
2025-05-30,42270.0703125,42376.078125,41906.16015625,42192.3515625,796200000
2025-06-02,42305.48046875,42317.0,41853.62109375,42199.94140625,454680000
2025-06-03,42519.640625,42568.37890625,42186.44140625,42304.5,504410000
2025-06-04,42427.73828125,42645.0,42427.73828125,42574.12890625,409600000
2025-06-05,42319.73828125,42601.44921875,42211.69140625,42487.890625,532850000
2025-06-06,42762.87109375,42924.55859375,42582.55078125,42631.8203125,414540000
2025-06-09,42761.76171875,42893.08984375,42567.55078125,42786.19140625,485780000
2025-06-10,42866.87109375,42925.94140625,42710.08984375,42738.26953125,446850000
2025-06-11,42865.76953125,43115.69140625,42738.62109375,42882.859375,467260000
2025-06-12,42967.62109375,42970.3984375,42606.421875,42737.359375,455760000
2025-06-13,42197.7890625,42602.48046875,42081.08984375,42579.48046875,485930000
2025-06-16,42515.08984375,42707.73046875,42300.12890625,42300.12890625,467040000
2025-06-17,42215.80078125,42530.828125,42132.6484375,42358.62109375,423070000
2025-06-18,42171.66015625,42510.0703125,42118.23046875,42236.03125,485440000
2025-06-20,42206.8203125,42432.19140625,42089.98828125,42291.08984375,859840000
2025-06-23,42581.78125,42609.46875,41981.140625,42178.55078125,496750000
2025-06-24,43089.01953125,43183.48046875,42794.078125,42807.12890625,516060000
2025-06-25,42982.4296875,43130.328125,42871.5,43130.328125,527460000
2025-06-26,43386.83984375,43430.98828125,43084.0703125,43084.0703125,536710000
2025-06-27,43819.26953125,43966.37109375,43505.6015625,43505.6015625,921330000
2025-06-30,44094.76953125,44138.69140625,43889.16015625,44020.66015625,623630000
2025-07-01,44494.94140625,44604.1484375,44013.5390625,44061.48828125,593600000
2025-07-02,44484.421875,44557.8203125,44354.01171875,44455.66015625,499870000
2025-07-03,44828.53125,44885.828125,44550.421875,44565.75,346620000
2025-07-07,44406.359375,44803.359375,44160.3203125,44803.359375,442350000
2025-07-08,44240.76171875,44436.9609375,44201.37109375,44378.578125,445670000
2025-07-09,44458.30078125,44556.6796875,44225.87890625,44327.12890625,531790000
2025-07-10,44650.640625,44775.46875,44372.921875,44427.75,452340000
2025-07-11,44371.51171875,44480.76953125,44275.25,44480.76953125,474090000
2025-07-14,44459.6484375,44472.12890625,44237.28125,44346.1484375,410250000
2025-07-15,44023.2890625,44504.26953125,44002.390625,44459.83984375,496270000
2025-07-16,44254.78125,44260.19140625,43758.98046875,44152.73828125,450190000
2025-07-17,44484.48828125,44558.05078125,44200.0390625,44229.87890625,455310000
2025-07-18,44342.19140625,44571.6796875,44224.58984375,44571.6796875,497800000
2025-07-21,44323.0703125,44601.8515625,44311.421875,44368.3984375,446590000
2025-07-22,44502.44140625,44542.53125,44272.6015625,44338.62109375,483560000
2025-07-23,45010.2890625,45016.7109375,44638.44140625,44661.12109375,446630000
2025-07-24,44693.91015625,44912.26953125,44674.5703125,44776.41015625,453000000
2025-07-25,44901.921875,44944.4609375,44650.58984375,44757.28125,369500000
2025-07-28,44837.55859375,44946.98046875,44739.9609375,44946.98046875,416510000
2025-07-29,44632.98828125,44883.66015625,44568.828125,44833.73828125,488780000
2025-07-30,44461.28125,44739.53125,44261.7109375,44677.8984375,456840000
2025-07-31,44130.98046875,44665.8203125,44049.01171875,44665.8203125,689040000
2025-08-01,43588.578125,43781.76953125,43340.6796875,43781.76953125,705150000
2025-08-04,44173.640625,44188.359375,43724.01953125,43724.01953125,514180000
2025-08-05,44111.73828125,44308.5,43923.80859375,44200.0703125,455690000
2025-08-06,44193.12109375,44290.08984375,44017.7109375,44196.609375,518970000
2025-08-07,43968.640625,44498.4296875,43799.19921875,44430.08984375,492480000
2025-08-08,44175.609375,44272.75,44028.94140625,44044.94921875,452500000
2025-08-11,43975.08984375,44273.03125,43911.30859375,44184.359375,431510000
2025-08-12,44458.609375,44497.58984375,44050.53125,44050.53125,442850000
2025-08-13,44922.26953125,44949.12109375,44571.53125,44571.53125,521430000
2025-08-14,44911.26171875,44948.69921875,44690.5,44890.83984375,453530000
2025-08-15,44946.12109375,45203.51953125,44897.98046875,45159.91015625,547270000
2025-08-18,44911.8203125,44998.828125,44868.3203125,44963.171875,416460000
2025-08-19,44922.26953125,45207.390625,44816.5,44952.359375,466010000
2025-08-20,44938.30859375,45033.75,44767.96875,44922.69921875,512550000
2025-08-21,44785.5,44892.609375,44579.03125,44808.2109375,407540000
2025-08-22,45631.73828125,45757.83984375,44952.87890625,44952.87890625,484720000
2025-08-25,45282.46875,45605.25,45273.08984375,45605.25,393960000
2025-08-26,45418.0703125,45437.62109375,45192.2890625,45236.828125,490980000
2025-08-27,45565.23046875,45621.078125,45372.78125,45417.4609375,430980000
2025-08-28,45636.8984375,45682.828125,45442.6796875,45581.03125,540880000
2025-08-29,45544.87890625,45616.16015625,45377.2109375,45590.9609375,494870000
2025-09-02,45295.80859375,45295.80859375,44948.16015625,45287.73046875,533180000
2025-09-03,45271.23046875,45309.4296875,44980.359375,45309.4296875,479210000
2025-09-04,45621.2890625,45632.390625,45160.73828125,45204.87109375,457490000
2025-09-05,45400.859375,45770.19921875,45211.78125,45656.48828125,558920000
2025-09-08,45514.94921875,45542.55859375,45277.73046875,45430.609375,472240000
2025-09-09,45711.33984375,45764.19921875,45433.51171875,45547.62109375,449650000
2025-09-10,45490.921875,45731.5,45380.05859375,45731.5,579920000
2025-09-11,46108.0,46137.19921875,45577.08984375,45577.08984375,448340000
2025-09-12,45834.21875,46077.140625,45813.9296875,46077.140625,421730000
2025-09-15,45883.44921875,45978.4296875,45771.87890625,45848.390625,401500000
2025-09-16,45757.8984375,45967.109375,45667.421875,45919.5390625,443400000
2025-09-17,46018.3203125,46261.94921875,45687.58984375,45778.3984375,509830000
2025-09-18,46142.421875,46317.51953125,45954.73046875,46056.55078125,489090000
2025-09-19,46315.26953125,46396.46875,46105.01953125,46211.16015625,972580000
2025-09-22,46381.5390625,46447.12890625,46035.828125,46206.69140625,627450000
2025-09-23,46292.78125,46714.26953125,46217.578125,46364.109375,541530000
2025-09-24,46121.28125,46453.0703125,46096.390625,46368.94140625,421040000
2025-09-25,45947.3203125,46122.421875,45785.171875,46097.4296875,509180000
2025-09-26,46247.2890625,46353.03125,46051.921875,46101.44921875,434270000
2025-09-29,46316.0703125,46387.05859375,46149.05078125,46306.33984375,479740000
2025-09-30,46397.890625,46425.30078125,46103.390625,46282.62890625,584780000
2025-10-01,46441.1015625,46528.78125,46276.390625,46366.78125,552790000
2025-10-02,46519.71875,46589.30859375,46283.5703125,46461.109375,442010000
2025-10-03,46758.28125,47049.640625,46566.87109375,46583.94921875,425050000
2025-10-06,46694.96875,46846.44921875,46426.9609375,46776.0390625,500000000
2025-10-07,46602.98046875,46868.48828125,46448.01953125,46700.8984375,411280000
2025-10-08,46601.78125,46816.28125,46498.390625,46649.3203125,423510000
2025-10-09,46358.421875,46684.41015625,46271.3984375,46622.30859375,493080000
2025-10-10,45479.6015625,46641.73828125,45470.71875,46394.87890625,658100000
2025-10-13,46067.578125,46153.48828125,45698.4609375,45698.4609375,414070000
2025-10-14,46270.4609375,46522.671875,45452.03125,45871.890625,515330000
2025-10-15,46253.30859375,46693.33984375,46027.23046875,46375.171875,488700000
2025-10-16,45952.23828125,46422.33984375,45781.1796875,46289.08984375,481610000
2025-10-17,46190.609375,46327.0703125,45862.37109375,45862.3984375,492870000
2025-10-20,46706.578125,46759.26953125,46312.87890625,46312.87890625,444010000
2025-10-21,46924.73828125,47125.66015625,46688.25,46707.078125,430490000
2025-10-22,46590.41015625,46941.55859375,46461.51953125,46941.55859375,458450000
2025-10-23,46734.609375,46802.1484375,46490.05859375,46519.12890625,407570000
2025-10-24,47207.12109375,47326.73046875,46811.51171875,46811.51171875,403500000
2025-10-27,47544.58984375,47564.51953125,47375.9609375,47412.80078125,426790000
2025-10-28,47706.37109375,47943.16015625,47675.69921875,47752.3515625,603670000
2025-10-29,47632.0,48040.640625,47448.58984375,47746.7890625,683470000
2025-10-30,47522.12109375,48014.921875,47381.91015625,47446.87890625,593890000
2025-10-31,47562.87109375,47718.37890625,47347.28125,47659.9609375,704620000
2025-11-03,47336.6796875,47697.328125,47135.9609375,47697.328125,571740000
2025-11-04,47085.23828125,47274.8984375,46877.05859375,47148.0390625,514650000
2025-11-05,47311.0,47460.359375,47041.30859375,47097.30859375,469010000
2025-11-06,46912.30078125,47359.2890625,46787.44140625,47255.12109375,552150000
2025-11-07,46987.1015625,46996.7109375,46495.62109375,46797.03125,591090000
2025-11-10,47368.62890625,47412.890625,46934.3515625,47095.05859375,490070000
2025-11-11,47927.9609375,47974.37109375,47384.51171875,47384.51171875,454970000
2025-11-12,48254.8203125,48431.5703125,48015.7890625,48015.7890625,497550000
2025-11-13,47457.21875,48233.25,47411.1015625,48173.921875,608110000
2025-11-14,47147.48046875,47380.0703125,46863.05078125,47222.37890625,552330000
2025-11-17,46590.23828125,47202.55859375,46430.26953125,47068.05859375,503830000
2025-11-18,46091.73828125,46382.921875,45913.6015625,46382.921875,596360000
2025-11-19,46138.76953125,46299.12890625,45905.19140625,46138.6796875,555370000
2025-11-20,45752.26171875,46856.75,45728.9296875,46567.51171875,721440000
2025-11-21,46245.41015625,46577.5,45781.578125,45808.6484375,790560000
2025-11-24,46448.26953125,46587.7109375,46108.01171875,46351.9296875,743580000
2025-11-25,47112.44921875,47182.8984375,46341.3515625,46482.359375,648860000
2025-11-26,47427.12109375,47571.3984375,47196.1484375,47196.1484375,454980000
2025-11-28,47716.421875,47750.76953125,47475.609375,47482.25,272500000
2025-12-01,47289.328125,47676.03125,47271.109375,47580.8515625,482190000
2025-12-02,47474.4609375,47597.109375,47263.921875,47416.91015625,510900000
2025-12-03,47882.8984375,47969.640625,47371.62109375,47371.62109375,490380000
2025-12-04,47850.94140625,48049.71875,47692.9609375,47888.16015625,498740000
2025-12-05,47954.98828125,48133.5390625,47871.51171875,47879.6015625,456100000
2025-12-08,47739.3203125,47971.51171875,47611.9296875,47971.51171875,505490000
2025-12-09,47560.2890625,47957.7890625,47533.6015625,47724.51953125,425470000
2025-12-10,48057.75,48197.30078125,47462.94140625,47573.9609375,545610000
2025-12-11,48704.01171875,48756.33984375,48082.8984375,48082.8984375,493950000
2025-12-12,48458.05078125,48886.859375,48334.1015625,48714.75,495830000
2025-12-15,48416.55859375,48679.140625,48283.26953125,48594.359375,516630000
2025-12-16,48114.26171875,48452.171875,47946.25,48380.171875,457400000
2025-12-17,47885.96875,48387.328125,47856.7890625,48128.05078125,534260000
2025-12-18,47951.8515625,48365.9296875,47849.48046875,48101.1796875,521430000
2025-12-19,48134.890625,48289.62890625,47974.8203125,47974.8203125,1227520000
2025-12-22,48362.6796875,48457.46875,48199.12890625,48211.87890625,427050000
2025-12-23,48442.41015625,48527.5,48254.30859375,48320.58984375,418920000
2025-12-24,48731.16015625,48771.3203125,48386.58984375,48424.7109375,206740000
2025-12-26,48710.96875,48782.0,48589.0703125,48712.46875,288770000
2025-12-29,48461.9296875,48704.828125,48390.91015625,48636.62890625,321850000
2025-12-30,48367.05859375,48471.69921875,48297.26171875,48434.87890625,282570000
2025-12-31,48063.2890625,48394.51171875,48050.87890625,48371.51953125,336060000
2026-01-02,48382.390625,48404.05859375,47853.0390625,48105.98046875,465060000
2026-01-05,48977.1796875,49209.94921875,48449.62109375,48475.80859375,578580000
2026-01-06,49462.078125,49509.921875,48923.828125,48987.359375,541220000
2026-01-07,48996.078125,49621.4296875,48951.98828125,49512.71875,506140000
2026-01-08,49266.109375,49357.73828125,48792.33984375,48850.171875,515070000
2026-01-09,49504.0703125,49571.41015625,49197.05859375,49234.80859375,444480000
2026-01-12,49590.19921875,49633.3515625,49011.30859375,49499.671875,516430000
2026-01-13,49191.98828125,49616.94921875,49056.30859375,49616.94921875,549950000
2026-01-14,49149.62890625,49195.1015625,48851.98046875,49088.25,530670000
2026-01-15,49442.44140625,49581.1796875,49201.1015625,49201.1015625,541520000
2026-01-16,49359.328125,49616.69921875,49246.23828125,49466.69921875,992970000
